dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig12441 4 0 0 0 0 0 3 0 1 0 -9 0 0.0018519 0 0.0074074 0 0.0020202 0 0.0080808 0 -0.6123711 0 -0.7801219 0 0.0069444 0 0.0023148 0 0.2222222 0 NaN 270
Contig12485 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0285714 0 0 0 0.0311688 0 0 0 -0.7098949 0 0.0142857 0 0 0 0 0 NaN 35
Contig12508 2 0 0 0 1 0 0 0 1 0 -9 0 0.0140562 0 0.0060241 0 0.0131435 0 0.0065717 0 0.5915791 0 -0.6123716 0 0.0090361 0 -0.001004 0 -0.060606 0 NaN 83
Contig12645 2 0 0 0 1 0 0 0 1 0 -9 0 0.0083933 0 0.0035971 0 0.0078483 0 0.0039241 0 0.5915791 0 -0.6123711 0 0.0053957 0 -0.0005995 0 -0.0606061 0 NaN 139
Contig12830 2 0 0 0 1 0 1 0 0 0 -9 0 0.0098039 0 0.0073529 0 0.0080214 0 0.0080214 0 1.6329906 0 -0.6123711 0 0.0110294 0 0.002451 0 0.1403509 0 NaN 68
Contig1300 2 0 0 0 2 0 0 0 0 0 -9 0 0.0454545 0 0 0 0.0495868 0 0 0 -0.7098949 0 0 0 0.0227273 0 0 0 -1e-07 0 NaN 22
Contig13016 8 0 0 0 4 0 1 0 3 0 -9 0 0.0339806 0 0.0194175 0 0.0370697 0 0.0211827 0 -0.8173354 0 -0.7801219 0 0.0254854 0 -0.0012136 0 -0.0266667 0 NaN 103
Contig13048 2 0 0 0 2 0 0 0 0 0 -9 0 0.0248227 0 0 0 0.0232108 0 0 0 0.5915791 0 0 0 0.0159574 0 0.0035461 0 0.1403509 0 NaN 47
Contig13090 5 0 0 0 0 0 0 0 5 0 -9 0 0.0150659 0 0.0160075 0 0.0154083 0 0.0154083 0 -0.2124918 0 0.3718608 0 0.0127119 0 -0.0028249 0 -0.1159421 0 NaN 177
Contig13221 2 0 0 0 2 0 0 0 0 0 -9 0 0.0071429 0 0 0 0.0077922 0 0 0 -0.7098949 0 0 0 0.0035714 0 0 0 0 0 NaN 140
Contig13263 3 0 0 0 0 0 0 0 3 0 -9 0 0.0220588 0 0.0269608 0 0.0240642 0 0.0240642 0 -0.7544498 0 1.0897616 0 0.0202206 0 -0.0042892 0 -0.1111111 0 NaN 68
Contig1356 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0243902 0 0 0 0.0266075 0 0 0 -0.7801223 0 0.0182927 0 0.0060976 0 0.2222223 0 NaN 82
Contig139256 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0120482 0 0 0 0.0131435 0 0 0 -0.7098954 0 0.0060241 0 0 0 0 0 NaN 83
Contig14511 7 0 0 0 0 0 6 0 1 0 -9 0 0.001199 0 0.0091926 0 0.001308 0 0.0091563 0 -0.6123711 0 0.0389214 0 0.0056954 0 0.0004996 0 0.0520833 0 NaN 417
Contig1485 6 0 0 0 1 0 1 0 4 0 -9 0 0.0378788 0 0.0378788 0 0.0413223 0 0.0413223 0 -0.7968428 0 -0.7968428 0 0.030303 0 -0.0075758 0 -0.1290323 0 NaN 66
Contig15027 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0196078 0 0 0 0.0192513 0 0 0 0.1676562 0 0.0117647 0 0.0019608 0 0.1025641 0 NaN 85
Contig15087 3 0 0 0 0 0 0 0 3 0 -9 0 0.0218254 0 0.0178571 0 0.0194805 0 0.0194805 0 1.0897616 0 -0.7544492 0 0.0193452 0 -0.000496 0 -0.0144928 0 NaN 84
Contig1518 2 0 0 0 1 0 0 0 1 0 -9 0 0.0212121 0 0.0090909 0 0.0198347 0 0.0099174 0 0.5915791 0 -0.6123716 0 0.0136364 0 -0.0015152 0 -0.0606062 0 NaN 55
Contig15406 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0098522 0 0 0 0.0107479 0 0 0 -0.7801219 0 0.0049261 0 0 0 0 0 NaN 203
Contig15680 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.015873 0 0 0 0.017316 0 0 0 -0.7098949 0 0.0238095 0 0.015873 0 0.5333333 0 NaN 63
Contig15953 5 0 0 0 0 0 0 0 5 0 -9 0 0.0653595 0 0.0555556 0 0.0534759 0 0.0534759 0 2.1249154 0 0.37186 0 0.0490196 0 -0.0114379 0 -0.1212122 0 NaN 51
Contig1674 2 0 0 0 0 0 1 0 1 0 -9 0 0.0063291 0 0.0147679 0 0.0069045 0 0.013809 0 -0.6123716 0 0.5915791 0 0.0094937 0 -0.0010549 0 -0.060606 0 NaN 79
Contig17669 6 0 0 0 3 0 1 0 2 0 -9 0 0.0211443 0 0.011194 0 0.0203528 0 0.0122117 0 0.37186 0 -0.7544492 0 0.0149254 0 -0.0012438 0 -0.0459771 0 NaN 134
Contig17853 3 0 0 0 2 0 0 0 1 0 -9 0 0.0194805 0 0.0064935 0 0.0212515 0 0.0070838 0 -0.7544498 0 -0.6123711 0 0.0113636 0 -0.0016234 0 -0.0769231 0 NaN 77
Contig17973 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.0229358 0 0 0 0.0250209 0 0 0 -0.7968428 0 0.0114679 0 0 0 0 0 NaN 109
Contig1804 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0108696 0 0 0 0.0118577 0 0 0 -0.7098949 0 0.0054348 0 0 0 -1e-07 0 NaN 92
Contig18986 2 0 0 0 1 0 1 0 0 0 -9 0 0.007326 0 0.007326 0 0.005994 0 0.005994 0 1.6329906 0 1.6329906 0 0.010989 0 0.003663 0 0.2222222 0 NaN 91
Contig19480 4 0 0 0 0 0 1 0 3 0 -9 0 0.0202703 0 0.0292793 0 0.022113 0 0.029484 0 -0.7544492 0 -0.0650107 0 0.0236486 0 -0.0011261 0 -0.0266667 0 NaN 74
Contig19571 5 0 0 0 1 0 4 0 0 0 -9 0 0.005102 0 0.0204082 0 0.0055659 0 0.0222635 0 -0.6123711 0 -0.7801219 0 0.0127551 0 0 0 1e-07 0 NaN 98
Contig20630 2 0 0 0 1 0 0 0 1 0 -9 0 0.0299145 0 0.0128205 0 0.027972 0 0.013986 0 0.5915791 0 -0.6123711 0 0.0192308 0 -0.0021368 0 -0.0606061 0 NaN 39
Contig20649 6 0 0 0 2 0 1 0 3 0 -9 0 0.0186567 0 0.0161692 0 0.0203528 0 0.0162822 0 -0.7968419 0 -0.0650096 0 0.0149254 0 -0.0024876 0 -0.0888889 0 NaN 134
Contig21269 3 0 0 0 0 0 1 0 2 0 -9 0 0.0126582 0 0.0189873 0 0.013809 0 0.0207135 0 -0.7098954 0 -0.7544506 0 0.0158228 0 0 0 1e-07 0 NaN 79
Contig21491 4 0 0 0 1 0 2 0 1 0 -9 0 0.0124113 0 0.0159574 0 0.0116054 0 0.0174081 0 0.5915791 0 -0.7544498 0 0.0132979 0 -0.0008865 0 -0.037037 0 NaN 94
Contig2152 4 0 0 0 2 0 0 0 2 0 -9 0 0.0268199 0 0.0153257 0 0.0250784 0 0.0125392 0 0.6501026 0 1.8930532 0 0.0229885 0 0.0019157 0 0.0493827 0 NaN 87
Contig21559 2 0 0 0 1 0 1 0 0 0 -9 0 0.0026178 0 0.0026178 0 0.0028558 0 0.0028558 0 -0.6123716 0 -0.6123716 0 0.0026178 0 0 0 0 0 NaN 191
Contig22147 3 0 0 0 0 0 0 0 3 0 -9 0 0.0147059 0 0.0110294 0 0.0120321 0 0.0120321 0 2.011867 0 -0.7544498 0 0.0110294 0 -0.0018382 0 -0.088889 0 NaN 136
Contig2225 2 0 0 0 0 0 0 0 2 0 -9 0 0.021164 0 0.015873 0 0.017316 0 0.017316 0 1.893054 0 -0.7098949 0 0.015873 0 -0.0026455 0 -0.0888889 0 NaN 63
Contig22298 2 0 0 0 1 0 0 0 1 0 -9 0 0.009434 0 0.004717 0 0.0102916 0 0.0051458 0 -0.7098949 0 -0.6123711 0 0.0058962 0 -0.0011792 0 -0.1052632 0 NaN 106
Contig2334 5 0 0 0 0 0 5 0 0 0 -9 0 0 0 0.0120773 0 0 0 0.0131752 0 0 0 -0.7968428 0 0.0060386 0 0 0 0 0 NaN 207
Contig23368 3 0 0 0 0 0 2 0 1 0 -9 0 0.0072464 0 0.0217391 0 0.0079051 0 0.0237154 0 -0.6123711 0 -0.7544498 0 0.0126812 0 -0.0018116 0 -0.0769231 0 NaN 69
Contig23624 2 0 0 0 2 0 0 0 0 0 -9 0 0.0185185 0 0 0 0.020202 0 0 0 -0.7098949 0 0 0 0.0092593 0 0 0 0 0 NaN 54
Contig2409 2 0 0 0 0 0 0 0 2 0 -9 0 0.0185185 0 0.0185185 0 0.020202 0 0.020202 0 -0.7098949 0 -0.7098949 0 0.0138889 0 -0.0046296 0 -0.1666666 0 NaN 54
Contig24098 2 0 0 0 1 0 1 0 0 0 -9 0 0.0060976 0 0.0060976 0 0.0066519 0 0.0066519 0 -0.6123716 0 -0.6123716 0 0.0060976 0 0 0 1e-07 0 NaN 82
Contig24444 2 0 0 0 1 0 1 0 0 0 -9 0 0.0035088 0 0.0026316 0 0.0028708 0 0.0028708 0 1.6329906 0 -0.6123716 0 0.0039474 0 0.0008772 0 0.1403509 0 NaN 190
Contig24585 2 0 0 0 1 0 0 0 1 0 -9 0 0.0153846 0 0.0076923 0 0.0167832 0 0.0083916 0 -0.7098949 0 -0.6123711 0 0.0096154 0 -0.0019231 0 -0.1052632 0 NaN 65
Contig2606 4 0 1 0 1 0 2 0 0 0 -9 0 0.0032468 0 0.0064935 0 0.0035419 0 0.0070838 0 -0.6123711 0 -0.7098949 0 0.0113636 0 0.0064935 0 0.4324324 0 NaN 154
Contig2690 5 0 0 0 2 0 2 0 1 0 -9 0 0.0179211 0 0.0179211 0 0.0175953 0 0.0175953 0 0.1676562 0 0.1676562 0 0.016129 0 -0.0017921 0 -0.0606062 0 NaN 93
Contig2693 6 0 0 0 3 0 2 0 1 0 -9 0 0.0121951 0 0.0091463 0 0.0133038 0 0.0099778 0 -0.7801223 0 -0.7544498 0 0.0175305 0 0.0068598 0 0.2686568 0 NaN 164
Contig273 5 0 0 0 1 0 2 0 2 0 -9 0 0.0107843 0 0.0127451 0 0.0096257 0 0.0128342 0 1.0897616 0 -0.0650096 0 0.0117647 0 0 0 0 0 NaN 170
Contig28459 4 0 0 0 1 0 3 0 0 0 -9 0 0.005 0 0.015 0 0.0054545 0 0.0163636 0 -0.6123711 0 -0.7544498 0 0.01 0 0 0 0 0 NaN 100
Contig29656 2 0 0 0 1 0 1 0 0 0 -9 0 0.0111111 0 0.0083333 0 0.0090909 0 0.0090909 0 1.6329906 0 -0.6123711 0 0.0125 0 0.0027778 0 0.1403509 0 NaN 60
Contig3151 3 0 0 0 0 0 0 0 3 0 -9 0 0.0142857 0 0.0142857 0 0.0155844 0 0.0155844 0 -0.7544498 0 -0.7544498 0 0.0178571 0 0.0035714 0 0.125 0 NaN 105
Contig3420 2 0 0 0 0 0 1 0 1 0 -9 0 0.0059524 0 0.0089286 0 0.0048701 0 0.0097403 0 1.6329906 0 -0.7098949 0 0.0066964 0 -0.000744 0 -0.0606061 0 NaN 112
Contig3489 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0050891 0 0 0 0.0041638 0 0 0 1.6329906 0 0.0114504 0 0.0089059 0 0.6666667 0 NaN 131
Contig3683 2 0 0 0 0 0 1 0 1 0 -9 0 0.0061728 0 0.0144033 0 0.006734 0 0.013468 0 -0.6123711 0 0.5915791 0 0.0092593 0 -0.0010288 0 -0.060606 0 NaN 81
Contig3822 2 0 0 0 0 0 0 0 2 0 -9 0 0.0182292 0 0.0208333 0 0.0170455 0 0.0170455 0 0.5915791 0 1.893054 0 0.015625 0 -0.0039062 0 -0.1290323 0 NaN 64
Contig4072 2 0 0 0 0 0 1 0 1 0 -9 0 0.0078431 0 0.0137255 0 0.0064171 0 0.0128342 0 1.6329906 0 0.5915791 0 0.0088235 0 -0.0019608 0 -0.115942 0 NaN 85
Contig4196 3 0 0 0 0 0 0 0 3 0 -9 0 0.0050847 0 0.0050847 0 0.005547 0 0.005547 0 -0.7544492 0 -0.7544492 0 0.0063559 0 0.0012712 0 0.1249999 0 NaN 295
Contig4202 3 0 0 0 3 0 0 0 0 0 -9 0 0.0405405 0 0 0 0.044226 0 0 0 -0.7544492 0 0 0 0.0202703 0 0 0 0 0 NaN 37
Contig4232 3 0 0 0 0 0 0 0 3 0 -9 0 0.0226337 0 0.0185185 0 0.020202 0 0.020202 0 1.089761 0 -0.7544498 0 0.0169753 0 -0.0036008 0 -0.111111 0 NaN 81
Contig447 2 0 0 0 1 0 0 0 1 0 -9 0 0.0086957 0 0.0043478 0 0.0094862 0 0.0047431 0 -0.7098954 0 -0.6123716 0 0.0054348 0 -0.001087 0 -0.1052632 0 NaN 115
Contig448 6 0 0 0 1 0 3 0 2 0 -9 0 0.0134409 0 0.0215054 0 0.0131965 0 0.0219941 0 0.1676555 0 -0.212491 0 0.0171371 0 -0.000336 0 -0.0111111 0 NaN 124
Contig451 2 0 0 0 0 0 1 0 1 0 -9 0 0.0036765 0 0.0085784 0 0.0040107 0 0.0080214 0 -0.6123711 0 0.59158 0 0.0055147 0 -0.0006127 0 -0.0606061 0 NaN 136
Contig4587 2 0 0 0 1 0 0 0 1 0 -9 0 0.0108696 0 0.0072464 0 0.0118577 0 0.0059289 0 -0.7098949 0 1.6329906 0 0.013587 0 0.004529 0 0.2222222 0 NaN 92
Contig4766 5 0 0 0 0 0 4 0 1 0 -9 0 0.0089286 0 0.0446429 0 0.0097403 0 0.0487013 0 -0.6123711 0 -0.7968436 0 0.0290179 0 0.0022321 0 0.0454546 0 NaN 56
Contig498 3 0 0 0 0 0 2 0 1 0 -9 0 0.003125 0 0.009375 0 0.0034091 0 0.0102273 0 -0.6123711 0 -0.7544506 0 0.0054687 0 -0.0007812 0 -0.076923 0 NaN 160
Contig5069 3 0 0 0 0 0 1 0 2 0 -9 0 0.031746 0 0.0357143 0 0.025974 0 0.038961 0 1.893054 0 -0.7544492 0 0.0297619 0 -0.0039683 0 -0.0720722 0 NaN 42
Contig51 2 0 0 0 0 0 0 0 2 0 -9 0 0.0060976 0 0.0060976 0 0.0066519 0 0.0066519 0 -0.7098954 0 -0.7098954 0 0.0045732 0 -0.0015244 0 -0.1666666 0 NaN 164
Contig5103 2 0 0 0 1 0 0 0 1 0 -9 0 0.0238095 0 0.0119048 0 0.025974 0 0.012987 0 -0.7098949 0 -0.6123711 0 0.0208333 0 0.0029762 0 0.0869564 0 NaN 42
Contig5104 4 0 0 0 0 0 3 0 1 0 -9 0 0.0037313 0 0.0149254 0 0.0040706 0 0.0162822 0 -0.6123711 0 -0.7801219 0 0.0102612 0 0.0009328 0 0.0540541 0 NaN 134
Contig5141 4 0 0 0 1 0 2 0 1 0 -9 0 0.0055556 0 0.0092593 0 0.0060606 0 0.0090909 0 -0.7098949 0 0.1676555 0 0.0069444 0 -0.000463 0 -0.037037 0 NaN 180
Contig5176 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0166667 0 0 0 0.0181818 0 0 0 -0.7098949 0 0.0083333 0 0 0 0 0 NaN 60
Contig5240 2 0 0 0 0 0 0 0 2 0 -9 0 0.025641 0 0.025641 0 0.027972 0 0.027972 0 -0.7098949 0 -0.7098949 0 0.0192308 0 -0.0064103 0 -0.1666667 0 NaN 39
Contig5338 7 0 0 0 1 0 1 0 5 0 -9 0 0.0166667 0 0.0159091 0 0.014876 0 0.014876 0 1.1679878 0 0.6738391 0 0.0147727 0 -0.0015152 0 -0.0561403 0 NaN 220
Contig5441 4 0 0 0 0 0 1 0 3 0 -9 0 0.0090361 0 0.0120482 0 0.0098576 0 0.0131435 0 -0.7544492 0 -0.7801223 0 0.0112952 0 0.000753 0 0.0392157 0 NaN 166
Contig6003 4 0 0 0 1 0 0 0 3 0 -9 0 0.034632 0 0.0194805 0 0.0283353 0 0.0212515 0 2.0803261 0 -0.7544498 0 0.025974 0 -0.0010823 0 -0.0233918 0 NaN 77
Contig604 2 0 0 0 1 0 1 0 0 0 -9 0 0.0051546 0 0.0051546 0 0.0056232 0 0.0056232 0 -0.6123716 0 -0.6123716 0 0.0051546 0 0 0 0 0 NaN 97
Contig68 7 0 0 0 2 0 0 0 5 0 -9 0 0.0273438 0 0.0247396 0 0.0298295 0 0.0213068 0 -0.8173354 0 1.5405635 0 0.0283203 0 0.0022786 0 0.047619 0 NaN 128
Contig742 3 0 0 0 0 0 1 0 2 0 -9 0 0.0090439 0 0.0116279 0 0.0084567 0 0.012685 0 0.5915791 0 -0.7544492 0 0.0087209 0 -0.001615 0 -0.0980392 0 NaN 129
Contig864 3 0 0 0 0 0 2 0 1 0 -9 0 0.0034483 0 0.0103448 0 0.0037618 0 0.0112853 0 -0.6123711 0 -0.7544498 0 0.0077586 0 0.0008621 0 0.0666667 0 NaN 145
Contig8707 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0117647 0 0 0 0.0128342 0 0 0 -0.7098949 0 0.0058824 0 0 0 0 0 NaN 85
Contig926 2 0 0 0 0 0 1 0 1 0 -9 0 0.0044248 0 0.0103245 0 0.004827 0 0.0096541 0 -0.6123711 0 0.5915791 0 0.0077434 0 0.0003687 0 0.0277778 0 NaN 113
Contig986 5 0 0 0 1 0 4 0 0 0 -9 0 0.004065 0 0.0162602 0 0.0044346 0 0.0177384 0 -0.6123716 0 -0.7801223 0 0.0101626 0 0 0 0 0 NaN 123
