dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi Lsyno
Contig123522 2 0 0 0 0 0 0 0 2 0 -9 0 0.0106383 0 0.0106383 0 0.0116054 0 0.0116054 0 -0.7098954 0 -0.7098954 0 0.0079787 0 -0.0026596 0 -0.1666666 0 NaN 94
Contig126044 6 0 0 0 4 0 1 0 1 0 -9 0 0.0130315 0 0.0041152 0 0.0112233 0 0.0044893 0 1.5405626 0 -0.7098954 0 0.0118313 0 0.0032579 0 0.1784038 0 NaN 243
Contig127564 2 0 0 0 0 0 1 0 1 0 -9 0 0.0054945 0 0.010989 0 0.005994 0 0.011988 0 -0.6123711 0 -0.7098949 0 0.0068681 0 -0.0013736 0 -0.1052632 0 NaN 91
Contig128724 3 0 1 0 2 0 0 0 0 0 -9 0 0.0079365 0 0 0 0.008658 0 0 0 -0.7098949 0 0 0 0.0119048 0 0.0079365 0 0.5333333 0 NaN 126
Contig131871 2 0 0 0 2 0 0 0 0 0 -9 0 0.0058824 0 0 0 0.0064171 0 0 0 -0.7098949 0 0 0 0.0029412 0 0 0 0 0 NaN 170
Contig134307 3 0 0 0 3 0 0 0 0 0 -9 0 0.0220588 0 0 0 0.0240642 0 0 0 -0.7544498 0 0 0 0.0110294 0 0 0 0 0 NaN 68
Contig136042 3 0 0 0 1 0 1 0 1 0 -9 0 0.005848 0 0.0068226 0 0.0063796 0 0.0063796 0 -0.7098949 0 0.5915791 0 0.005848 0 -0.0004873 0 -0.0459771 0 NaN 171
Contig139001 3 0 0 0 1 0 2 0 0 0 -9 0 0.0069444 0 0.0138889 0 0.0075758 0 0.0151515 0 -0.6123711 0 -0.7098949 0 0.0243056 0 0.0138889 0 0.4324324 0 NaN 72
Contig143073 2 0 0 0 0 0 0 0 2 0 -9 0 0.0068729 0 0.0068729 0 0.0056232 0 0.0056232 0 1.8930532 0 1.8930532 0 0.0051546 0 -0.0017182 0 -0.1666666 0 NaN 194
Contig143943 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0086207 0 0 0 0.0094044 0 0 0 -0.7098949 0 0.0086207 0 0.0043103 0 0.3636363 0 NaN 116
Contig145851 2 0 0 0 2 0 0 0 0 0 -9 0 0.0172414 0 0 0 0.0188088 0 0 0 -0.7098949 0 0 0 0.0086207 0 0 0 0 0 NaN 58
Contig147588 2 0 0 0 0 0 1 0 1 0 -9 0 0.0073529 0 0.0147059 0 0.0080214 0 0.0160428 0 -0.6123711 0 -0.7098949 0 0.0128676 0 0.0018382 0 0.0869565 0 NaN 68
Contig148561 2 0 0 0 2 0 0 0 0 0 -9 0 0.0116279 0 0 0 0.012685 0 0 0 -0.7098939 0 0 0 0.005814 0 0 0 -1e-07 0 NaN 86
Contig150961 3 0 0 0 3 0 0 0 0 0 -9 0 0.0192308 0 0 0 0.020979 0 0 0 -0.7544498 0 0 0 0.0096154 0 0 0 0 0 NaN 78
Contig158729 3 0 0 0 2 0 0 0 1 0 -9 0 0.0105634 0 0.0046948 0 0.0115237 0 0.0038412 0 -0.7544498 0 1.6329906 0 0.0070423 0 -0.0005869 0 -0.045977 0 NaN 142
Contig162183 2 0 0 0 0 0 0 0 2 0 -9 0 0.0101449 0 0.0086957 0 0.0094862 0 0.0094862 0 0.5915791 0 -0.7098954 0 0.0097826 0 0.0003623 0 0.0215054 0 NaN 115
Contig163632 2 0 0 0 2 0 0 0 0 0 -9 0 0.0153846 0 0 0 0.0167832 0 0 0 -0.7098949 0 0 0 0.0230769 0 0.0153846 0 0.5333334 0 NaN 65
Contig167883 4 0 1 0 3 0 0 0 0 0 -9 0 0.007971 0 0 0 0.0071146 0 0 0 1.089761 0 0 0 0.0097826 0 0.0057971 0 0.4539008 0 NaN 230
Contig1687 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0126984 0 0 0 0.0103896 0 0 0 1.893054 0 0.0095238 0 0.0031746 0 0.2222222 0 NaN 105
Contig169019 3 0 0 0 0 0 2 0 1 0 -9 0 0.0084388 0 0.0189873 0 0.0069045 0 0.0207135 0 1.6329906 0 -0.7544506 0 0.0126582 0 -0.0010549 0 -0.045977 0 NaN 79
Contig171218 5 0 0 0 5 0 0 0 0 0 -9 0 0.0134003 0 0 0 0.0137049 0 0 0 -0.212491 0 0 0 0.0125628 0 0.0058626 0 0.3333333 0 NaN 199
Contig172363 4 0 0 0 0 0 2 0 2 0 -9 0 0.0054645 0 0.010929 0 0.0044709 0 0.0089419 0 1.8930532 0 2.0803249 0 0.0081967 0 0 0 0 0 NaN 244
Contig172785 2 0 0 0 1 0 1 0 0 0 -9 0 0.0121212 0 0.0090909 0 0.0099174 0 0.0099174 0 1.6329898 0 -0.6123716 0 0.0136364 0 0.0030303 0 0.1403509 0 NaN 55
Contig173998 4 0 0 0 1 0 2 0 1 0 -9 0 0.008658 0 0.0097403 0 0.0070838 0 0.0106257 0 1.893054 0 -0.7544498 0 0.0162338 0 0.0070346 0 0.3040936 0 NaN 154
Contig174264 3 0 0 0 2 0 0 0 1 0 -9 0 0.0048077 0 0.0021368 0 0.0052448 0 0.0017483 0 -0.7544498 0 1.6329906 0 0.0048077 0 0.0013355 0 0.1801802 0 NaN 312
Contig174807 2 0 0 0 2 0 0 0 0 0 -9 0 0.0045752 0 0 0 0.0042781 0 0 0 0.59158 0 0 0 0.0029412 0 0.0006536 0 0.1403509 0 NaN 255
Contig176932 2 0 0 0 2 0 0 0 0 0 -9 0 0.0031949 0 0 0 0.0034853 0 0 0 -0.7098949 0 0 0 0.0015974 0 0 0 1e-07 0 NaN 313
Contig181048 2 0 0 0 2 0 0 0 0 0 -9 0 0.0057756 0 0 0 0.0054005 0 0 0 0.59158 0 0 0 0.0037129 0 0.0008251 0 0.1403508 0 NaN 202
Contig185506 2 0 0 0 2 0 0 0 0 0 -9 0 0.015625 0 0 0 0.0170455 0 0 0 -0.7098949 0 0 0 0.0078125 0 0 0 0 0 NaN 64
Contig185836 2 0 0 0 2 0 0 0 0 0 -9 0 0.0100575 0 0 0 0.0094044 0 0 0 0.5915791 0 0 0 0.0064655 0 0.0014368 0 0.1403509 0 NaN 116
Contig186476 2 0 1 0 1 0 0 0 0 0 -9 0 0.0033333 0 0 0 0.0027273 0 0 0 1.6329898 0 0 0 0.0075 0 0.0058333 0 0.6666667 0 NaN 200
Contig190501 3 0 0 0 3 0 0 0 0 0 -9 0 0.0059524 0 0 0 0.0064935 0 0 0 -0.7544498 0 0 0 0.0049603 0 0.0019841 0 0.275862 0 NaN 252
Contig198128 2 0 0 0 1 0 0 0 1 0 -9 0 0.005618 0 0.002809 0 0.0061287 0 0.0030644 0 -0.7098949 0 -0.6123711 0 0.0035112 0 -0.0007022 0 -0.1052632 0 NaN 178
Contig199288 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0113636 0 0 0 0.0123967 0 0 0 -0.7098949 0 0.0113636 0 0.0056818 0 0.3636364 0 NaN 88
Contig203430 2 0 0 0 0 0 1 0 1 0 -9 0 0.0076628 0 0.01341 0 0.0062696 0 0.0125392 0 1.6329898 0 0.59158 0 0.0086207 0 -0.0019157 0 -0.115942 0 NaN 87
Contig204798 5 0 0 0 5 0 0 0 0 0 -9 0 0.0225225 0 0 0 0.02457 0 0 0 -0.7968428 0 0 0 0.0112613 0 0 0 0 0 NaN 111
Contig20599 2 0 0 0 2 0 0 0 0 0 -9 0 0.0039841 0 0 0 0.0043463 0 0 0 -0.7098949 0 0 0 0.001992 0 0 0 0 0 NaN 251
Contig207082 2 0 0 0 1 0 1 0 0 0 -9 0 0.0081301 0 0.0081301 0 0.0066519 0 0.0066519 0 1.6329898 0 1.6329898 0 0.0121951 0 0.004065 0 0.2222222 0 NaN 82
Contig210465 4 0 0 0 3 0 0 0 1 0 -9 0 0.0230496 0 0.0053191 0 0.0232108 0 0.0058027 0 -0.0650096 0 -0.6123716 0 0.0172872 0 0.0031028 0 0.1111111 0 NaN 94
Contig212361 2 0 0 0 2 0 0 0 0 0 -9 0 0.0081301 0 0 0 0.0066519 0 0 0 1.8930532 0 0 0 0.0060976 0 0.0020325 0 0.2222222 0 NaN 164
Contig217392 4 0 0 0 0 0 0 0 4 0 -9 0 0.0102041 0 0.0102041 0 0.0111317 0 0.0111317 0 -0.7801219 0 -0.7801219 0 0.0114796 0 0.0012755 0 0.0666667 0 NaN 196
Contig217472 5 0 0 0 2 0 1 0 2 0 -9 0 0.009009 0 0.0067568 0 0.009828 0 0.007371 0 -0.7801219 0 -0.7544506 0 0.0067568 0 -0.0011261 0 -0.0888889 0 NaN 222
Contig22032 2 0 0 0 1 0 0 0 1 0 -9 0 0.0041322 0 0.0020661 0 0.0045079 0 0.0022539 0 -0.7098954 0 -0.6123716 0 0.0036157 0 0.0005165 0 0.0869566 0 NaN 242
Contig221123 2 0 1 0 1 0 0 0 0 0 -9 0 0.005291 0 0 0 0.004329 0 0 0 1.6329906 0 0 0 0.0119048 0 0.0092593 0 0.6666667 0 NaN 126
Contig222239 2 0 0 0 1 0 0 0 1 0 -9 0 0.0086207 0 0.0043103 0 0.0094044 0 0.0047022 0 -0.7098949 0 -0.6123711 0 0.0053879 0 -0.0010776 0 -0.1052632 0 NaN 116
Contig222607 2 0 0 0 0 0 1 0 1 0 -9 0 0.0055556 0 0.0083333 0 0.0045455 0 0.0090909 0 1.6329906 0 -0.7098949 0 0.0104167 0 0.0034722 0 0.2222222 0 NaN 120
Contig223413 3 0 0 0 3 0 0 0 0 0 -9 0 0.0134228 0 0 0 0.0109823 0 0 0 2.0118663 0 0 0 0.0100671 0 0.0033557 0 0.2222223 0 NaN 149
Contig225677 2 0 0 0 2 0 0 0 0 0 -9 0 0.0222222 0 0 0 0.0242424 0 0 0 -0.7098949 0 0 0 0.0111111 0 0 0 0 0 NaN 45
Contig227915 3 0 1 0 0 0 1 0 1 0 -9 0 0.0028129 0 0.0056259 0 0.0023015 0 0.004603 0 1.6329898 0 1.8930532 0 0.0084388 0 0.0042194 0 0.3636363 0 NaN 237
Contig230280 3 0 1 0 0 0 2 0 0 0 -9 0 0 0 0.0119048 0 0 0 0.0111317 0 0 0 0.59158 0 0.0178571 0 0.0119048 0 0.5333334 0 NaN 98
Contig234460 4 0 0 0 2 0 0 0 2 0 -9 0 0.010467 0 0.0048309 0 0.0105402 0 0.0052701 0 -0.0650096 0 -0.7098949 0 0.0108696 0 0.0032206 0 0.1939394 0 NaN 207
Contig235019 4 0 0 0 4 0 0 0 0 0 -9 0 0.0187793 0 0 0 0.0153649 0 0 0 2.0803261 0 0 0 0.0140845 0 0.0046948 0 0.2222222 0 NaN 142
Contig237877 2 0 0 0 1 0 0 0 1 0 -9 0 0.0062112 0 0.0031056 0 0.0067758 0 0.0033879 0 -0.7098949 0 -0.6123711 0 0.003882 0 -0.0007764 0 -0.1052632 0 NaN 161
Contig239544 2 0 0 0 1 0 1 0 0 0 -9 0 0.0029412 0 0.0029412 0 0.0032086 0 0.0032086 0 -0.6123711 0 -0.6123711 0 0.0029412 0 0 0 0 0 NaN 170
Contig239607 2 0 0 0 1 0 1 0 0 0 -9 0 0.004065 0 0.004065 0 0.0044346 0 0.0044346 0 -0.6123716 0 -0.6123716 0 0.004065 0 0 0 0 0 NaN 123
Contig240504 2 0 0 0 1 0 1 0 0 0 -9 0 0.0019011 0 0.0019011 0 0.002074 0 0.002074 0 -0.6123711 0 -0.6123711 0 0.0019011 0 0 0 -1e-07 0 NaN 263
Contig242312 4 0 0 0 4 0 0 0 0 0 -9 0 0.019802 0 0 0 0.0216022 0 0 0 -0.7801219 0 0 0 0.009901 0 0 0 0 0 NaN 101
Contig244967 2 0 0 0 0 0 1 0 1 0 -9 0 0.0029586 0 0.0059172 0 0.0032275 0 0.0064551 0 -0.6123711 0 -0.7098949 0 0.0051775 0 0.0007396 0 0.0869565 0 NaN 169
Contig246382 2 0 0 0 2 0 0 0 0 0 -9 0 0.0097324 0 0 0 0.0079628 0 0 0 1.893054 0 0 0 0.0072993 0 0.0024331 0 0.2222222 0 NaN 137
Contig251610 2 0 0 0 2 0 0 0 0 0 -9 0 0.0031847 0 0 0 0.0034742 0 0 0 -0.7098949 0 0 0 0.0031847 0 0.0015924 0 0.3636364 0 NaN 314
Contig254188 2 0 0 0 1 0 1 0 0 0 -9 0 0.0016393 0 0.0016393 0 0.0017884 0 0.0017884 0 -0.6123711 0 -0.6123711 0 0.0016393 0 0 0 -1e-07 0 NaN 305
Contig256063 4 0 1 0 2 0 1 0 0 0 -9 0 0.0056634 0 0.0024272 0 0.0052957 0 0.0026478 0 0.5915791 0 -0.6123711 0 0.0121359 0 0.0080906 0 0.5333333 0 NaN 206
Contig256163 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.025974 0 0 0 0.0212515 0 0 0 2.011867 0 0.0194805 0 0.0064935 0 0.2222222 0 NaN 77
Contig261885 14 0 0 0 8 0 6 0 0 0 -9 0 0.0042517 0 0.0030612 0 0.0044527 0 0.0033395 0 -0.4463709 0 -0.8086064 0 0.007398 0 0.0037415 0 0.3689727 0 NaN 980
Contig268592 2 0 1 0 0 0 1 0 0 0 -9 0 0 0 0.0037879 0 0 0 0.0041322 0 0 0 -0.6123711 0 0.0094697 0 0.0075758 0 0.6956522 0 NaN 132
Contig269402 4 0 0 0 2 0 2 0 0 0 -9 0 0.0031348 0 0.0031348 0 0.0034198 0 0.0034198 0 -0.7098949 0 -0.7098949 0 0.0031348 0 0 0 0 0 NaN 319
Contig272236 2 0 0 0 1 0 1 0 0 0 -9 0 0.0016556 0 0.0016556 0 0.0018061 0 0.0018061 0 -0.6123703 0 -0.6123703 0 0.0016556 0 0 0 -1e-07 0 NaN 302
Contig275615 2 0 0 0 0 0 1 0 1 0 -9 0 0.0070175 0 0.0122807 0 0.0057416 0 0.0114833 0 1.6329906 0 0.5915791 0 0.0078947 0 -0.0017544 0 -0.115942 0 NaN 95
Contig280080 2 0 0 0 2 0 0 0 0 0 -9 0 0.0076923 0 0 0 0.0083916 0 0 0 -0.7098949 0 0 0 0.0038462 0 0 0 0 0 NaN 130
Contig282018 2 0 0 0 2 0 0 0 0 0 -9 0 0.0133333 0 0 0 0.0145455 0 0 0 -0.7098954 0 0 0 0.0066667 0 0 0 1e-07 0 NaN 75
Contig28361 3 0 0 0 3 0 0 0 0 0 -9 0 0.0194805 0 0 0 0.0212515 0 0 0 -0.7544498 0 0 0 0.0097403 0 0 0 1e-07 0 NaN 77
Contig285955 2 0 0 0 1 0 1 0 0 0 -9 0 0.004902 0 0.0065359 0 0.0053476 0 0.0053476 0 -0.6123711 0 1.6329906 0 0.0122549 0 0.0065359 0 0.3950617 0 NaN 102
Contig28672 2 0 0 0 2 0 0 0 0 0 -9 0 0.0147059 0 0 0 0.0160428 0 0 0 -0.7098949 0 0 0 0.0073529 0 0 0 0 0 NaN 68
Contig286802 2 0 0 0 1 0 0 0 1 0 -9 0 0.0208333 0 0.0078125 0 0.0170455 0 0.0085227 0 1.893054 0 -0.6123711 0 0.015625 0 0.0013021 0 0.0493827 0 NaN 64
Contig288088 2 0 0 0 2 0 0 0 0 0 -9 0 0.0064103 0 0 0 0.006993 0 0 0 -0.7098949 0 0 0 0.0032051 0 0 0 0 0 NaN 156
Contig288878 2 0 0 0 0 0 0 0 2 0 -9 0 0.0175439 0 0.0233918 0 0.0191388 0 0.0191388 0 -0.7098949 0 1.893054 0 0.0175439 0 -0.002924 0 -0.0888888 0 NaN 57
Contig290238 4 0 0 0 0 0 2 0 2 0 -9 0 0.0035678 0 0.0066259 0 0.0033361 0 0.0066722 0 0.5915791 0 -0.0650096 0 0.0064985 0 0.0014016 0 0.1358025 0 NaN 327
Contig290240 3 0 0 0 1 0 2 0 0 0 -9 0 0.0034247 0 0.0068493 0 0.003736 0 0.007472 0 -0.6123711 0 -0.7098949 0 0.0085616 0 0.0034247 0 0.2758621 0 NaN 146
Contig293526 4 0 0 0 2 0 2 0 0 0 -9 0 0.0059829 0 0.0051282 0 0.0055944 0 0.0055944 0 0.59158 0 -0.7098949 0 0.0064103 0 0.0008547 0 0.0808081 0 NaN 195
Contig29702 6 0 0 0 4 0 0 0 2 0 -9 0 0.0142672 0 0.0045396 0 0.0127343 0 0.0042448 0 1.1679871 0 0.59158 0 0.0111868 0 0.0017834 0 0.0977777 0 NaN 257
Contig298376 2 0 0 0 2 0 0 0 0 0 -9 0 0.0095238 0 0 0 0.0103896 0 0 0 -0.7098949 0 0 0 0.0142857 0 0.0095238 0 0.5333334 0 NaN 105
Contig301413 3 0 0 0 0 0 1 0 2 0 -9 0 0.0042892 0 0.0061275 0 0.0040107 0 0.006016 0 0.59158 0 0.1676562 0 0.004136 0 -0.0010723 0 -0.1333333 0 NaN 272
Contig301579 4 0 0 0 2 0 2 0 0 0 -9 0 0.0138889 0 0.0119048 0 0.012987 0 0.012987 0 0.5915791 0 -0.7098949 0 0.014881 0 0.0019841 0 0.0808081 0 NaN 84
Contig30374 4 0 1 0 3 0 0 0 0 0 -9 0 0.014245 0 0 0 0.013986 0 0 0 0.1676562 0 0 0 0.025641 0 0.0185185 0 0.5977011 0 NaN 117
Contig305388 2 0 0 0 0 0 1 0 1 0 -9 0 0.0047619 0 0.0126984 0 0.0051948 0 0.0103896 0 -0.6123711 0 1.893054 0 0.0095238 0 0.0007937 0 0.0493827 0 NaN 105
Contig312128 3 0 0 0 3 0 0 0 0 0 -9 0 0.0182927 0 0 0 0.0199557 0 0 0 -0.7544498 0 0 0 0.0091463 0 0 0 0 0 NaN 82
Contig312141 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.006689 0 0 0 0.0072971 0 0 0 -0.7801219 0 0.0033445 0 0 0 0 0 NaN 299
Contig313149 3 0 0 0 2 0 0 0 1 0 -9 0 0.002576 0 0.0010304 0 0.0025292 0 0.0008431 0 0.1676562 0 1.6329898 0 0.0030912 0 0.001288 0 0.289855 0 NaN 647
Contig314455 4 0 0 0 0 0 4 0 0 0 -9 0 0 0 0.0105263 0 0 0 0.0114833 0 0 0 -0.7801223 0 0.0052632 0 0 0 0 0 NaN 190
Contig316680 2 0 0 0 2 0 0 0 0 0 -9 0 0.0043478 0 0 0 0.0047431 0 0 0 -0.7098954 0 0 0 0.0043478 0 0.0021739 0 0.3636364 0 NaN 230
Contig316926 3 0 0 0 3 0 0 0 0 0 -9 0 0.0136986 0 0 0 0.011208 0 0 0 2.011867 0 0 0 0.010274 0 0.0034247 0 0.2222222 0 NaN 146
Contig320768 2 0 0 0 2 0 0 0 0 0 -9 0 0.0074627 0 0 0 0.0081411 0 0 0 -0.7098949 0 0 0 0.0037313 0 0 0 1e-07 0 NaN 134
Contig323657 2 0 0 0 2 0 0 0 0 0 -9 0 0.02 0 0 0 0.0218182 0 0 0 -0.7098949 0 0 0 0.01 0 0 0 0 0 NaN 50
Contig325815 4 0 0 0 1 0 0 0 3 0 -9 0 0.0084635 0 0.0078125 0 0.0085227 0 0.006392 0 -0.0650096 0 2.011867 0 0.0068359 0 -0.0013021 0 -0.100629 0 NaN 256
Contig332053 2 0 0 0 2 0 0 0 0 0 -9 0 0.0149573 0 0 0 0.013986 0 0 0 0.5915791 0 0 0 0.0096154 0 0.0021368 0 0.1403509 0 NaN 78
Contig332978 3 0 0 0 2 0 0 0 1 0 -9 0 0.0080645 0 0.0026882 0 0.0087977 0 0.0029326 0 -0.7544498 0 -0.6123711 0 0.0060484 0 0.000672 0 0.0666666 0 NaN 186
Contig333816 2 0 0 0 2 0 0 0 0 0 -9 0 0.0060241 0 0 0 0.0065717 0 0 0 -0.7098954 0 0 0 0.003012 0 0 0 0 0 NaN 166
Contig333895 3 0 0 0 3 0 0 0 0 0 -9 0 0.0057692 0 0 0 0.0062937 0 0 0 -0.7544498 0 0 0 0.0028846 0 0 0 0 0 NaN 260
Contig336100 2 0 0 0 2 0 0 0 0 0 -9 0 0.0108696 0 0 0 0.0118577 0 0 0 -0.7098949 0 0 0 0.0054348 0 0 0 -1e-07 0 NaN 92
Contig336120 2 0 0 0 2 0 0 0 0 0 -9 0 0.0116279 0 0 0 0.012685 0 0 0 -0.7098939 0 0 0 0.005814 0 0 0 -1e-07 0 NaN 86
Contig337671 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0384615 0 0 0 0.041958 0 0 0 -0.7544498 0 0.0192308 0 0 0 0 0 NaN 39
Contig340934 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0089286 0 0 0 0.0097403 0 0 0 -0.7544492 0 0.0044643 0 0 0 0 0 NaN 168
Contig344080 2 0 0 0 2 0 0 0 0 0 -9 0 0.010989 0 0 0 0.011988 0 0 0 -0.7098949 0 0 0 0.0054945 0 0 0 0 0 NaN 91
Contig344830 2 0 0 0 1 0 1 0 0 0 -9 0 0.0023474 0 0.0017606 0 0.0019206 0 0.0019206 0 1.6329906 0 -0.6123711 0 0.0044014 0 0.0023474 0 0.3950618 0 NaN 284
Contig352376 4 0 0 0 4 0 0 0 0 0 -9 0 0.0074627 0 0 0 0.0081411 0 0 0 -0.7801219 0 0 0 0.0037313 0 0 0 1e-07 0 NaN 268
Contig354848 2 0 0 0 2 0 0 0 0 0 -9 0 0.0075188 0 0 0 0.0082023 0 0 0 -0.7098954 0 0 0 0.0075188 0 0.0037594 0 0.3636363 0 NaN 133
Contig356418 2 0 0 0 2 0 0 0 0 0 -9 0 0.0218579 0 0 0 0.0178838 0 0 0 1.8930532 0 0 0 0.0163934 0 0.0054645 0 0.2222222 0 NaN 61
Contig357697 3 0 0 0 0 0 2 0 1 0 -9 0 0.0015432 0 0.005144 0 0.0016835 0 0.0050505 0 -0.6123711 0 0.1676562 0 0.0061728 0 0.0028292 0 0.3259259 0 NaN 324
Contig359274 3 0 0 0 0 0 2 0 1 0 -9 0 0.0017483 0 0.0064103 0 0.0019072 0 0.0057216 0 -0.6123711 0 1.0897616 0 0.0048077 0 0.0007284 0 0.0925926 0 NaN 286
Contig359920 4 0 0 0 1 0 2 0 1 0 -9 0 0.0035461 0 0.0053191 0 0.0038685 0 0.0058027 0 -0.7098954 0 -0.7544498 0 0.0066489 0 0.0022163 0 0.2222222 0 NaN 282
Contig360977 2 0 1 0 1 0 0 0 0 0 -9 0 0.002 0 0 0 0.0021818 0 0 0 -0.6123711 0 0 0 0.005 0 0.004 0 0.6956521 0 NaN 250
Contig361609 2 0 0 0 2 0 0 0 0 0 -9 0 0.0392157 0 0 0 0.0320856 0 0 0 1.893054 0 0 0 0.0294118 0 0.0098039 0 0.2222222 0 NaN 34
Contig361610 4 0 1 0 0 0 3 0 0 0 -9 0 0 0 0.0131579 0 0 0 0.0143541 0 0 0 -0.7544506 0 0.0153509 0 0.0087719 0 0.4324324 0 NaN 114
Contig365763 2 0 0 0 2 0 0 0 0 0 -9 0 0.0102339 0 0 0 0.0095694 0 0 0 0.5915791 0 0 0 0.0065789 0 0.001462 0 0.1403509 0 NaN 114
Contig372347 3 0 0 0 0 0 1 0 2 0 -9 0 0.0057803 0 0.0086705 0 0.0063058 0 0.0094587 0 -0.7098949 0 -0.7544498 0 0.0086705 0 0.0014451 0 0.1025641 0 NaN 173
Contig372443 2 0 0 0 1 0 1 0 0 0 -9 0 0.0025381 0 0.0025381 0 0.0027688 0 0.0027688 0 -0.6123711 0 -0.6123711 0 0.0025381 0 0 0 1e-07 0 NaN 197
Contig373547 3 0 0 0 0 0 3 0 0 0 -9 0 0 0 0.0104822 0 0 0 0.0102916 0 0 0 0.1676562 0 0.0062893 0 0.0010482 0 0.1025641 0 NaN 159
Contig374125 2 0 2 0 0 0 0 0 0 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0408163 0 0.0408163 0 1 0 NaN 49
Contig37687 2 0 0 0 0 0 1 0 1 0 -9 0 0.0035971 0 0.0083933 0 0.0039241 0 0.0078483 0 -0.6123711 0 0.5915791 0 0.0053957 0 -0.0005995 0 -0.060606 0 NaN 139
Contig377171 2 0 0 0 1 0 1 0 0 0 -9 0 0.00246 0 0.001845 0 0.0020127 0 0.0020127 0 1.6329898 0 -0.6123711 0 0.0027675 0 0.000615 0 0.1403508 0 NaN 271
Contig37899 2 0 0 0 0 0 2 0 0 0 -9 0 0 0 0.0138889 0 0 0 0.0151515 0 0 0 -0.7098949 0 0.0069444 0 0 0 0 0 NaN 72
Contig379302 2 0 0 0 2 0 0 0 0 0 -9 0 0.0060976 0 0 0 0.0066519 0 0 0 -0.7098954 0 0 0 0.0030488 0 0 0 1e-07 0 NaN 164
Contig381075 2 0 0 0 1 0 1 0 0 0 -9 0 0.0048544 0 0.0048544 0 0.0052957 0 0.0052957 0 -0.6123711 0 -0.6123711 0 0.0048544 0 0 0 0 0 NaN 103
Contig382327 2 0 0 0 2 0 0 0 0 0 -9 0 0.0135135 0 0 0 0.014742 0 0 0 -0.7098954 0 0 0 0.0067568 0 0 0 0 0 NaN 74
Contig38251 2 0 0 0 1 0 0 0 1 0 -9 0 0.021164 0 0.010582 0 0.017316 0 0.008658 0 1.893054 0 1.6329906 0 0.015873 0 0 0 0 0 NaN 63
